Latitude,Longitude,Date time,Plow status,Spreader status,Engine status,Truck
42.30932,-82.99011,2019-03-04 00:35:13,True,False,True,6542
42.26245,-82.97297,2019-03-04 00:35:18,True,False,True,6328
42.30873,-82.98975,2019-03-04 00:35:28,True,False,True,6542
42.26263,-82.97187,2019-03-04 00:35:33,True,False,True,6328
42.30895,-82.98879,2019-03-04 00:35:50,True,False,True,6542
42.30842,-82.98836,2019-03-04 00:36:08,True,False,True,6542
42.30798,-82.98808,2019-03-04 00:36:23,True,False,True,6542
42.3072,-82.98759,2019-03-04 00:36:38,True,False,True,6542
42.30691,-82.9874,2019-03-04 00:36:53,True,False,True,6542
42.30592,-82.98678,2019-03-04 00:37:08,True,False,True,6542
42.30494,-82.98615,2019-03-04 00:37:23,True,False,True,6542
42.30417,-82.98566,2019-03-04 00:37:38,True,False,True,6542
42.26308,-82.96889,2019-03-04 00:37:48,True,False,True,6328
42.30442,-82.98363,2019-03-04 00:38:00,True,False,True,6542
42.26328,-82.96781,2019-03-04 00:38:03,True,False,True,6328
42.30552,-82.98413,2019-03-04 00:38:18,True,False,True,6542
42.2995,-83.05241,2019-03-04 00:38:27,False,True,True,1983
42.29942,-83.05263,2019-03-04 00:38:30,False,True,True,1983
42.30649,-82.98473,2019-03-04 00:38:33,True,False,True,6542
42.29907,-83.05365,2019-03-04 00:38:45,False,True,True,1983
42.30723,-82.98521,2019-03-04 00:38:48,True,False,True,6542
42.26407,-82.96293,2019-03-04 00:38:48,True,False,True,6328
42.26404,-82.96199,2019-03-04 00:39:03,True,False,True,6328
42.30771,-82.98534,2019-03-04 00:39:03,True,False,True,6542
42.30786,-82.98494,2019-03-04 00:39:18,True,False,True,6542
42.30809,-82.98427,2019-03-04 00:39:33,True,False,True,6542
42.30858,-82.98288,2019-03-04 00:39:48,True,False,True,6542
42.30893,-82.9819,2019-03-04 00:40:03,True,False,True,6542
42.2641,-82.96315,2019-03-04 00:40:06,True,False,True,6328
42.30944,-82.98041,2019-03-04 00:40:18,True,False,True,6542
42.26407,-82.96218,2019-03-04 00:40:21,True,False,True,6328
42.30996,-82.97899,2019-03-04 00:40:33,True,False,True,6542
42.31007,-82.97865,2019-03-04 00:40:48,True,False,True,6542
42.31012,-82.97848,2019-03-04 00:41:03,True,False,True,6542
42.31057,-82.9772,2019-03-04 00:41:18,True,False,True,6542
42.31104,-82.97585,2019-03-04 00:41:33,True,False,True,6542
42.26331,-82.96849,2019-03-04 00:41:49,True,False,True,6328
42.31033,-82.97475,2019-03-04 00:42:02,True,False,True,6542
42.30941,-82.97415,2019-03-04 00:42:17,True,False,True,6542
42.30862,-82.97364,2019-03-04 00:42:32,True,False,True,6542
42.2632,-82.96913,2019-03-04 00:42:34,True,False,True,6328
42.30771,-82.97306,2019-03-04 00:42:47,True,False,True,6542
42.26313,-82.96963,2019-03-04 00:42:49,True,False,True,6328
42.30686,-82.97254,2019-03-04 00:43:02,True,False,True,6542
42.26295,-82.97052,2019-03-04 00:43:04,True,False,True,6328
42.30661,-82.97244,2019-03-04 00:43:17,True,False,True,6542
42.2627,-82.97162,2019-03-04 00:43:19,True,False,True,6328
42.30637,-82.97355,2019-03-04 00:43:33,True,False,True,6542
42.26253,-82.97254,2019-03-04 00:43:34,True,False,True,6328
42.26244,-82.97317,2019-03-04 00:43:49,True,False,True,6328
42.307,-82.97407,2019-03-04 00:43:51,True,False,True,6542
42.26219,-82.97444,2019-03-04 00:44:04,True,False,True,6328
42.30741,-82.97434,2019-03-04 00:44:06,True,False,True,6542
42.26186,-82.97635,2019-03-04 00:44:19,True,False,True,6328
42.3078,-82.97453,2019-03-04 00:44:21,True,False,True,6542
42.26149,-82.97831,2019-03-04 00:44:34,True,False,True,6328
42.30805,-82.9738,2019-03-04 00:44:37,True,False,True,6542
42.26116,-82.98,2019-03-04 00:44:49,True,False,True,6328
42.30828,-82.97343,2019-03-04 00:44:52,True,False,True,6542
42.26092,-82.9816,2019-03-04 00:45:04,True,False,True,6328
42.30886,-82.97375,2019-03-04 00:45:09,True,False,True,6542
42.26068,-82.98312,2019-03-04 00:45:19,True,False,True,6328
42.30917,-82.97395,2019-03-04 00:45:24,True,False,True,6542
42.26051,-82.98404,2019-03-04 00:45:34,True,False,True,6328
42.30958,-82.97426,2019-03-04 00:45:39,True,False,True,6542
42.2602,-82.98566,2019-03-04 00:45:49,True,False,True,6328
42.31012,-82.97455,2019-03-04 00:45:54,True,False,True,6542
42.25993,-82.98724,2019-03-04 00:46:04,True,False,True,6328
42.31073,-82.97495,2019-03-04 00:46:09,True,False,True,6542
42.31127,-82.97525,2019-03-04 00:46:24,True,False,True,6542
42.31166,-82.9743,2019-03-04 00:46:41,True,False,True,6542
42.31255,-82.97478,2019-03-04 00:47:00,True,False,True,6542
42.25863,-82.9945,2019-03-04 00:47:04,True,False,True,6328
42.31342,-82.97533,2019-03-04 00:47:15,True,False,True,6542
42.25859,-82.99531,2019-03-04 00:47:19,True,False,True,6328
42.31436,-82.9759,2019-03-04 00:47:30,True,False,True,6542
42.25863,-82.99614,2019-03-04 00:47:34,True,False,True,6328
42.31531,-82.97652,2019-03-04 00:47:45,True,False,True,6542
42.25841,-82.99743,2019-03-04 00:47:49,True,False,True,6328
42.31596,-82.97596,2019-03-04 00:48:13,True,False,True,6542
42.25736,-83.00284,2019-03-04 00:48:34,True,False,True,6328
42.31529,-82.97543,2019-03-04 00:48:40,True,False,True,6542
42.25728,-83.00351,2019-03-04 00:48:49,True,False,True,6328
42.3143,-82.97478,2019-03-04 00:48:55,True,False,True,6542
42.25729,-83.00376,2019-03-04 00:49:04,True,False,True,6328
42.25708,-83.00484,2019-03-04 00:49:19,True,False,True,6328
42.31372,-82.97547,2019-03-04 00:49:19,True,False,True,6542
42.31342,-82.97631,2019-03-04 00:49:34,True,False,True,6542
42.31336,-82.97661,2019-03-04 00:49:49,True,False,True,6542
42.31426,-82.97724,2019-03-04 00:50:04,True,False,True,6542
42.25618,-83.00957,2019-03-04 00:50:04,True,False,True,6328
42.3154,-82.97796,2019-03-04 00:50:19,True,False,True,6542
42.31586,-83.04038,2019-03-04 00:50:22,False,True,True,1983
42.31654,-82.97869,2019-03-04 00:50:34,True,False,True,6542
42.31477,-83.03969,2019-03-04 00:50:37,False,True,True,1983
42.31719,-82.97907,2019-03-04 00:50:49,True,False,True,6542
42.25488,-83.01683,2019-03-04 00:51:04,True,False,True,6328
42.3179,-82.97956,2019-03-04 00:51:04,True,False,True,6542
42.31897,-82.98024,2019-03-04 00:51:19,True,False,True,6542
42.25481,-83.01713,2019-03-04 00:51:19,True,False,True,6328
42.31111,-83.03856,2019-03-04 00:51:31,False,True,True,1983
42.25481,-83.01719,2019-03-04 00:51:34,True,False,True,6328
42.32005,-82.98092,2019-03-04 00:51:34,True,False,True,6542
42.31082,-83.03837,2019-03-04 00:51:38,False,True,True,1983
42.32099,-82.98153,2019-03-04 00:51:49,True,False,True,6542
42.2546,-83.01824,2019-03-04 00:51:49,True,False,True,6328
42.25437,-83.01959,2019-03-04 00:52:04,True,False,True,6328
42.3209,-82.98278,2019-03-04 00:52:18,True,False,True,6542
42.2541,-83.02107,2019-03-04 00:52:19,True,False,True,6328
42.32056,-82.98372,2019-03-04 00:52:33,True,False,True,6542
42.25386,-83.02238,2019-03-04 00:52:34,True,False,True,6328
42.3213,-82.98454,2019-03-04 00:52:57,True,False,True,6542
42.3222,-82.98513,2019-03-04 00:53:12,True,False,True,6542
42.32214,-82.98607,2019-03-04 00:53:34,True,False,True,6542
42.25183,-83.03337,2019-03-04 00:53:49,True,False,True,6328
42.32136,-82.98572,2019-03-04 00:53:53,True,False,True,6542
42.32052,-82.98519,2019-03-04 00:54:08,True,False,True,6542
42.30194,-83.03002,2019-03-04 00:54:21,False,True,True,1983
42.31992,-82.98484,2019-03-04 00:54:23,True,False,True,6542
42.30184,-83.03027,2019-03-04 00:54:27,False,True,True,1983
42.3199,-82.98483,2019-03-04 00:54:38,True,False,True,6542
42.25129,-83.035,2019-03-04 00:54:40,True,False,True,6328
42.30158,-83.03106,2019-03-04 00:54:42,False,True,True,1983
42.31989,-82.98482,2019-03-04 00:54:53,True,False,True,6542
42.25158,-83.03412,2019-03-04 00:54:55,True,False,True,6328
42.30244,-83.03166,2019-03-04 00:54:58,False,True,True,1983
42.31989,-82.98483,2019-03-04 00:55:08,True,False,True,6542
42.31989,-82.98483,2019-03-04 00:55:23,True,False,True,6542
42.31989,-82.98482,2019-03-04 00:55:38,True,False,True,6542
42.30297,-83.0308,2019-03-04 00:55:40,False,True,True,1983
42.30283,-83.03072,2019-03-04 00:55:43,False,True,True,1983
42.30198,-83.03017,2019-03-04 00:55:58,False,True,True,1983
42.25362,-83.02321,2019-03-04 00:56:10,True,False,True,6328
42.25371,-83.02246,2019-03-04 00:56:25,True,False,True,6328
42.31989,-82.98482,2019-03-04 00:55:53,True,False,True,6542
42.31981,-82.98475,2019-03-04 00:56:08,True,False,True,6542
42.31863,-82.98397,2019-03-04 00:56:23,True,False,True,6542
42.31726,-82.98308,2019-03-04 00:56:38,True,False,True,6542
42.3159,-82.9822,2019-03-04 00:56:53,True,False,True,6542
42.31449,-82.98131,2019-03-04 00:57:08,True,False,True,6542
42.25466,-83.01737,2019-03-04 00:57:25,True,False,True,6328
42.31305,-82.98036,2019-03-04 00:57:23,True,False,True,6542
42.31162,-82.97944,2019-03-04 00:57:38,True,False,True,6542
42.25471,-83.01704,2019-03-04 00:57:40,True,False,True,6328
42.31043,-82.97871,2019-03-04 00:57:53,True,False,True,6542
42.31018,-82.97847,2019-03-04 00:58:08,True,False,True,6542
42.31053,-82.97741,2019-03-04 00:58:24,True,False,True,6542
42.31096,-82.97621,2019-03-04 00:58:39,True,False,True,6542
42.3113,-82.97528,2019-03-04 00:58:54,True,False,True,6542
42.31178,-82.97383,2019-03-04 00:59:09,True,False,True,6542
42.25689,-83.00526,2019-03-04 00:59:10,True,False,True,6328
42.31222,-82.97261,2019-03-04 00:59:24,True,False,True,6542
42.25706,-83.00444,2019-03-04 00:59:25,True,False,True,6328
42.25711,-83.00404,2019-03-04 00:59:40,True,False,True,6328
42.31249,-82.97179,2019-03-04 00:59:39,True,False,True,6542
42.3126,-82.97149,2019-03-04 00:59:54,True,False,True,6542
42.25713,-83.00404,2019-03-04 00:59:55,True,False,True,6328
42.31269,-82.97128,2019-03-04 01:00:09,True,False,True,6542
42.25714,-83.00386,2019-03-04 01:00:10,True,False,True,6328
42.31295,-82.97053,2019-03-04 01:00:24,True,False,True,6542
42.31327,-82.96966,2019-03-04 01:00:39,True,False,True,6542
42.31248,-82.96902,2019-03-04 01:01:00,True,False,True,6542
42.3116,-82.96847,2019-03-04 01:01:15,True,False,True,6542
42.3108,-82.96792,2019-03-04 01:01:30,True,False,True,6542
42.25857,-82.99621,2019-03-04 01:01:40,True,False,True,6328
42.25851,-82.9954,2019-03-04 01:01:55,True,False,True,6328
42.29753,-83.0194,2019-03-04 01:02:04,False,True,True,1983
42.29726,-83.01909,2019-03-04 01:02:13,False,True,True,1983
42.30989,-82.96738,2019-03-04 01:01:45,True,False,True,6542
42.30932,-82.96702,2019-03-04 01:02:00,True,False,True,6542
42.30898,-82.9668,2019-03-04 01:02:15,True,False,True,6542
42.30813,-82.96624,2019-03-04 01:02:30,True,False,True,6542
42.29622,-83.01846,2019-03-04 01:02:39,False,True,True,1983
42.3079,-82.9661,2019-03-04 01:02:45,True,False,True,6542
42.2965,-83.01754,2019-03-04 01:02:54,False,True,True,1983
42.30786,-82.96608,2019-03-04 01:03:00,True,False,True,6542
42.25976,-82.98799,2019-03-04 01:03:10,True,False,True,6328
42.29735,-83.01785,2019-03-04 01:03:12,False,True,True,1983
42.30783,-82.96606,2019-03-04 01:03:15,True,False,True,6542
42.25989,-82.98723,2019-03-04 01:03:25,True,False,True,6328
42.30712,-82.96556,2019-03-04 01:03:30,True,False,True,6542
42.26005,-82.98624,2019-03-04 01:03:40,True,False,True,6328
42.30614,-82.96493,2019-03-04 01:03:45,True,False,True,6542
42.26031,-82.98475,2019-03-04 01:03:55,True,False,True,6328
42.30504,-82.96423,2019-03-04 01:04:00,True,False,True,6542
42.26045,-82.98403,2019-03-04 01:04:10,True,False,True,6328
42.3044,-82.96385,2019-03-04 01:04:15,True,False,True,6542
42.30458,-82.96286,2019-03-04 01:04:36,True,False,True,6542
42.30501,-82.96164,2019-03-04 01:04:51,True,False,True,6542
42.26042,-82.98413,2019-03-04 01:04:55,True,False,True,6328
42.30532,-82.96074,2019-03-04 01:05:06,True,False,True,6542
42.30557,-82.96004,2019-03-04 01:05:21,True,False,True,6542
42.26037,-82.9844,2019-03-04 01:05:26,True,False,True,6328
42.30609,-82.95857,2019-03-04 01:05:36,True,False,True,6542
42.26046,-82.98385,2019-03-04 01:05:46,True,False,True,6328
42.30655,-82.95729,2019-03-04 01:05:51,True,False,True,6542
42.26052,-82.98356,2019-03-04 01:06:01,True,False,True,6328
42.26067,-82.98277,2019-03-04 01:06:16,True,False,True,6328
42.3059,-82.95642,2019-03-04 01:06:18,True,False,True,6542
42.26071,-82.98255,2019-03-04 01:06:31,True,False,True,6328
42.30493,-82.9558,2019-03-04 01:06:33,True,False,True,6542
42.30675,-83.01877,2019-03-04 01:06:44,False,True,True,1983
42.26084,-82.98166,2019-03-04 01:06:46,True,False,True,6328
42.30644,-83.01856,2019-03-04 01:06:49,False,True,True,1983
42.3042,-82.95533,2019-03-04 01:06:48,True,False,True,6542
42.26101,-82.98064,2019-03-04 01:07:01,True,False,True,6328
42.30321,-82.9547,2019-03-04 01:07:03,True,False,True,6542
42.30578,-83.01813,2019-03-04 01:07:04,False,True,True,1983
42.26132,-82.97895,2019-03-04 01:07:16,True,False,True,6328
42.302,-82.9541,2019-03-04 01:07:18,True,False,True,6542
42.30598,-83.01743,2019-03-04 01:07:21,False,True,True,1983
42.30067,-82.95418,2019-03-04 01:07:33,True,False,True,6542
42.30673,-83.01755,2019-03-04 01:07:44,False,True,True,1983
42.29949,-82.95352,2019-03-04 01:07:48,True,False,True,6542
42.30756,-83.01811,2019-03-04 01:07:59,False,True,True,1983
42.2983,-82.95283,2019-03-04 01:08:03,True,False,True,6542
42.29762,-82.95281,2019-03-04 01:08:18,True,False,True,6542
42.29636,-82.9533,2019-03-04 01:08:33,True,False,True,6542
42.26183,-82.97704,2019-03-04 01:08:24,True,False,True,6328
42.2618,-82.9791,2019-03-04 01:08:39,True,False,True,6328
42.29499,-82.95369,2019-03-04 01:08:48,True,False,True,6542
42.31031,-83.01853,2019-03-04 01:08:49,False,True,True,1983
42.26202,-82.98137,2019-03-04 01:08:54,True,False,True,6328
42.2936,-82.95286,2019-03-04 01:09:03,True,False,True,6542
42.26259,-82.98375,2019-03-04 01:09:09,True,False,True,6328
42.2931,-82.95235,2019-03-04 01:09:18,True,False,True,6542
42.2634,-82.98606,2019-03-04 01:09:24,True,False,True,6328
42.29371,-82.95056,2019-03-04 01:09:33,True,False,True,6542
42.26428,-82.98836,2019-03-04 01:09:39,True,False,True,6328
42.29412,-82.94925,2019-03-04 01:09:48,True,False,True,6542
42.26519,-82.99077,2019-03-04 01:09:54,True,False,True,6328
42.29443,-82.94764,2019-03-04 01:10:03,True,False,True,6542
42.26606,-82.99297,2019-03-04 01:10:09,True,False,True,6328
42.29509,-82.94576,2019-03-04 01:10:18,True,False,True,6542
42.26645,-82.99367,2019-03-04 01:10:24,True,False,True,6328
42.29548,-82.94465,2019-03-04 01:10:33,True,False,True,6542
42.29596,-82.94326,2019-03-04 01:10:48,True,False,True,6542
42.29604,-82.94305,2019-03-04 01:11:03,True,False,True,6542
42.26645,-82.99353,2019-03-04 01:11:08,True,False,True,6328
42.29609,-82.94294,2019-03-04 01:11:18,True,False,True,6542
42.26707,-82.99331,2019-03-04 01:11:26,True,False,True,6328
42.29737,-82.94357,2019-03-04 01:11:36,True,False,True,6542
42.26809,-82.99398,2019-03-04 01:11:41,True,False,True,6328
42.29926,-82.94477,2019-03-04 01:11:51,True,False,True,6542
42.26939,-82.9948,2019-03-04 01:11:56,True,False,True,6328
42.30116,-82.94596,2019-03-04 01:12:07,True,False,True,6542
42.30291,-82.94706,2019-03-04 01:12:22,True,False,True,6542
42.32105,-83.02351,2019-03-04 01:12:28,False,True,True,1983
42.3048,-82.94824,2019-03-04 01:12:37,True,False,True,6542
42.27305,-82.9971,2019-03-04 01:12:41,True,False,True,6328
42.32164,-83.02192,2019-03-04 01:12:43,False,True,True,1983
42.30611,-82.94908,2019-03-04 01:12:52,True,False,True,6542
42.27273,-82.99842,2019-03-04 01:13:05,True,False,True,6328
42.30653,-82.94933,2019-03-04 01:13:07,True,False,True,6542
42.30772,-82.95007,2019-03-04 01:13:22,True,False,True,6542
42.27198,-83.00001,2019-03-04 01:13:20,True,False,True,6328
42.27091,-83.00109,2019-03-04 01:13:35,True,False,True,6328
42.30935,-82.95109,2019-03-04 01:13:37,True,False,True,6542
42.31019,-82.95163,2019-03-04 01:13:52,True,False,True,6542
42.31019,-82.95165,2019-03-04 01:14:07,True,False,True,6542
42.27138,-83.00059,2019-03-04 01:14:16,True,False,True,6328
42.32186,-83.02141,2019-03-04 01:14:17,False,True,True,1983
42.31019,-82.95165,2019-03-04 01:14:22,True,False,True,6542
42.27233,-82.99938,2019-03-04 01:14:31,True,False,True,6328
42.3102,-82.95164,2019-03-04 01:14:37,True,False,True,6542
42.32208,-83.02075,2019-03-04 01:14:29,False,True,True,1983
42.31084,-82.95204,2019-03-04 01:14:52,True,False,True,6542
42.27307,-82.99729,2019-03-04 01:14:52,True,False,True,6328
42.31213,-82.95285,2019-03-04 01:15:07,True,False,True,6542
42.27315,-82.99739,2019-03-04 01:15:13,True,False,True,6328
42.3137,-82.95385,2019-03-04 01:15:22,True,False,True,6542
